1:COR:&&(boolean,boolean):!=(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.Shape,java.awt.Shape):128:s1 instanceof Line2D && s2 instanceof Line2D |==> s1 instanceof Line2D != s2 instanceof Line2D
133:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):266:p2 == null |==> p2 != null
134:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):266:p2 == null |==> false
135:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):266:p2 == null |==> true
136:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):268:p2 == null |==> p2 != null
137:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):268:p2 == null |==> false
138:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):268:p2 == null |==> true
139:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):269:false |==> true
140:ROR:!=(int,int):<(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):271:p1.getWindingRule() != p2.getWindingRule() |==> p1.getWindingRule() < p2.getWindingRule()
141:ROR:!=(int,int):<=(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):271:p1.getWindingRule() != p2.getWindingRule() |==> p1.getWindingRule() <= p2.getWindingRule()
142:ROR:!=(int,int):==(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):271:p1.getWindingRule() != p2.getWindingRule() |==> p1.getWindingRule() == p2.getWindingRule()
143:ROR:!=(int,int):>(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):271:p1.getWindingRule() != p2.getWindingRule() |==> p1.getWindingRule() > p2.getWindingRule()
144:ROR:!=(int,int):>=(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):271:p1.getWindingRule() != p2.getWindingRule() |==> p1.getWindingRule() >= p2.getWindingRule()
145:ROR:!=(int,int):FALSE(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):271:p1.getWindingRule() != p2.getWindingRule() |==> false
146:ROR:!=(int,int):TRUE(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):271:p1.getWindingRule() != p2.getWindingRule() |==> true
147:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):272:false |==> true
148:LVR:POS:0:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):276:6 |==> 0
149:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):276:6 |==> -6
150:LVR:POS:0:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):277:6 |==> 0
151:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):277:6 |==> -6
152:COR:&&(boolean,boolean):!=(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):278:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone() != iterator2.isDone()
153:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):278:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone() == iterator2.isDone()
154:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):278:iterator1.isDone() && iterator2.isDone() |==> false
155:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):278:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone()
156:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):278:iterator1.isDone() && iterator2.isDone() |==> iterator2.isDone()
157:COR:&&(boolean,boolean):TRUE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):278:iterator1.isDone() && iterator2.isDone() |==> true
158:COR:&&(boolean,boolean):||(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):278:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone() || iterator2.isDone()
159:ROR:!=(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):280:iterator1.isDone() != iterator2.isDone() |==> iterator1.isDone() == iterator2.isDone()
160:ROR:!=(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):280:iterator1.isDone() != iterator2.isDone() |==> false
161:ROR:!=(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):280:iterator1.isDone() != iterator2.isDone() |==> iterator1.isDone()
162:ROR:!=(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):280:iterator1.isDone() != iterator2.isDone() |==> iterator2.isDone()
163:ROR:!=(boolean,boolean):TRUE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):280:iterator1.isDone() != iterator2.isDone() |==> true
164:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):281:false |==> true
165:ROR:!=(int,int):<(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):285:seg1 != seg2 |==> seg1 < seg2
166:ROR:!=(int,int):<=(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):285:seg1 != seg2 |==> seg1 <= seg2
167:ROR:!=(int,int):==(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):285:seg1 != seg2 |==> seg1 == seg2
168:ROR:!=(int,int):>(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):285:seg1 != seg2 |==> seg1 > seg2
169:ROR:!=(int,int):>=(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):285:seg1 != seg2 |==> seg1 >= seg2
170:ROR:!=(int,int):FALSE(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):285:seg1 != seg2 |==> false
171:ROR:!=(int,int):TRUE(int,int):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):285:seg1 != seg2 |==> true
172:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):286:false |==> true
173:COR:Arrays.equals(d1, d2):TRUE:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):288:Arrays.equals(d1, d2) |==> false
174:COR:Arrays.equals(d1, d2):FALSE:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):288:Arrays.equals(d1, d2) |==> true
175:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):289:false |==> true
176:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):291:iterator1.next() |==> <NO-OP>
177:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):292:iterator2.next() |==> <NO-OP>
178:COR:&&(boolean,boolean):!=(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):293:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone() != iterator2.isDone()
179:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):293:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone() == iterator2.isDone()
180:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):293:iterator1.isDone() && iterator2.isDone() |==> false
181:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):293:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone()
182:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):293:iterator1.isDone() && iterator2.isDone() |==> iterator2.isDone()
183:COR:&&(boolean,boolean):TRUE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):293:iterator1.isDone() && iterator2.isDone() |==> true
184:COR:&&(boolean,boolean):||(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):293:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone() || iterator2.isDone()
185:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):293:done = iterator1.isDone() && iterator2.isDone() |==> <NO-OP>
186:LVR:TRUE:FALSE:org.jfree.chart.util.ShapeUtilities@equal(java.awt.geom.GeneralPath,java.awt.geom.GeneralPath):295:true |==> false
187:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,double,double):310:shape == null |==> shape != null
188:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,double,double):310:shape == null |==> false
189:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,double,double):310:shape == null |==> true
190:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):334:shape == null |==> shape != null
191:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):334:shape == null |==> false
192:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):334:shape == null |==> true
193:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):337:anchor == null |==> anchor != null
194:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):337:anchor == null |==> false
195:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):337:anchor == null |==> true
196:AOR:-(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):343:locationX - anchorPoint.getX() |==> locationX % anchorPoint.getX()
197:AOR:-(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):343:locationX - anchorPoint.getX() |==> locationX * anchorPoint.getX()
198:AOR:-(double,double):+(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):343:locationX - anchorPoint.getX() |==> locationX + anchorPoint.getX()
199:AOR:-(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):343:locationX - anchorPoint.getX() |==> locationX / anchorPoint.getX()
200:AOR:-(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):343:locationY - anchorPoint.getY() |==> locationY % anchorPoint.getY()
201:AOR:-(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):343:locationY - anchorPoint.getY() |==> locationY * anchorPoint.getY()
202:AOR:-(double,double):+(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):343:locationY - anchorPoint.getY() |==> locationY + anchorPoint.getY()
203:AOR:-(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape(java.awt.Shape,org.jfree.chart.util.RectangleAnchor,double,double):343:locationY - anchorPoint.getY() |==> locationY / anchorPoint.getY()
204:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@rotateShape(java.awt.Shape,double,float,float):360:base == null |==> base != null
205:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@rotateShape(java.awt.Shape,double,float,float):360:base == null |==> false
206:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@rotateShape(java.awt.Shape,double,float,float):360:base == null |==> true
207:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@drawRotatedShape(java.awt.Graphics2D,java.awt.Shape,double,float,float):382:g2.transform(rotate) |==> <NO-OP>
208:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@drawRotatedShape(java.awt.Graphics2D,java.awt.Shape,double,float,float):383:g2.draw(shape) |==> <NO-OP>
209:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@drawRotatedShape(java.awt.Graphics2D,java.awt.Shape,double,float,float):384:g2.setTransform(saved) |==> <NO-OP>
210:LVR:POS:0:org.jfree.chart.util.ShapeUtilities:389:2.0 |==> 0.0
211:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities:389:2.0 |==> -2.0
212:LVR:POS:0:org.jfree.chart.util.ShapeUtilities:389:0.5 |==> 0.0
213:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities:389:0.5 |==> -0.5
214:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):401:-l |==> +l
215:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):401:-l - t |==> -l % t
216:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):401:-l - t |==> -l * t
217:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):401:-l - t |==> -l + t
218:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):401:-l - t |==> -l / t
219:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):401:-l |==> +l
220:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):401:-l + t |==> -l % t
221:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):401:-l + t |==> -l * t
222:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):401:-l + t |==> -l - t
223:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):401:-l + t |==> -l / t
224:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):401:p0.moveTo(-l - t, -l + t) |==> <NO-OP>
225:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):402:-l |==> +l
226:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):402:-l + t |==> -l % t
227:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):402:-l + t |==> -l * t
228:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):402:-l + t |==> -l - t
229:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):402:-l + t |==> -l / t
230:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):402:-l |==> +l
231:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):402:-l - t |==> -l % t
232:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):402:-l - t |==> -l * t
233:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):402:-l - t |==> -l + t
234:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):402:-l - t |==> -l / t
235:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):402:p0.lineTo(-l + t, -l - t) |==> <NO-OP>
236:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):403:0.0F |==> 1.0F
237:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):403:0.0F |==> -1.0F
238:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):403:-t |==> +t
239:AOR:*(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):403:-t * SQRT2 |==> -t % SQRT2
240:AOR:*(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):403:-t * SQRT2 |==> -t + SQRT2
241:AOR:*(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):403:-t * SQRT2 |==> -t - SQRT2
242:AOR:*(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):403:-t * SQRT2 |==> -t / SQRT2
243:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):403:p0.lineTo(0.0F, -t * SQRT2) |==> <NO-OP>
244:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):404:l - t |==> l % t
245:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):404:l - t |==> l * t
246:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):404:l - t |==> l + t
247:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):404:l - t |==> l / t
248:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):404:-l |==> +l
249:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):404:-l - t |==> -l % t
250:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):404:-l - t |==> -l * t
251:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):404:-l - t |==> -l + t
252:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):404:-l - t |==> -l / t
253:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):404:p0.lineTo(l - t, -l - t) |==> <NO-OP>
254:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):405:l + t |==> l % t
255:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):405:l + t |==> l * t
256:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):405:l + t |==> l - t
257:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):405:l + t |==> l / t
258:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):405:-l |==> +l
259:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):405:-l + t |==> -l % t
260:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):405:-l + t |==> -l * t
261:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):405:-l + t |==> -l - t
262:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):405:-l + t |==> -l / t
263:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):405:p0.lineTo(l + t, -l + t) |==> <NO-OP>
264:AOR:*(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):406:t * SQRT2 |==> t % SQRT2
265:AOR:*(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):406:t * SQRT2 |==> t + SQRT2
266:AOR:*(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):406:t * SQRT2 |==> t - SQRT2
267:AOR:*(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):406:t * SQRT2 |==> t / SQRT2
268:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):406:0.0F |==> 1.0F
269:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):406:0.0F |==> -1.0F
270:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):406:p0.lineTo(t * SQRT2, 0.0F) |==> <NO-OP>
271:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):407:l + t |==> l % t
272:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):407:l + t |==> l * t
273:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):407:l + t |==> l - t
274:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):407:l + t |==> l / t
275:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):407:l - t |==> l % t
276:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):407:l - t |==> l * t
277:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):407:l - t |==> l + t
278:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):407:l - t |==> l / t
279:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):407:p0.lineTo(l + t, l - t) |==> <NO-OP>
280:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):408:l - t |==> l % t
281:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):408:l - t |==> l * t
282:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):408:l - t |==> l + t
283:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):408:l - t |==> l / t
284:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):408:l + t |==> l % t
285:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):408:l + t |==> l * t
286:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):408:l + t |==> l - t
287:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):408:l + t |==> l / t
288:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):408:p0.lineTo(l - t, l + t) |==> <NO-OP>
289:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):409:0.0F |==> 1.0F
290:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):409:0.0F |==> -1.0F
291:AOR:*(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):409:t * SQRT2 |==> t % SQRT2
292:AOR:*(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):409:t * SQRT2 |==> t + SQRT2
293:AOR:*(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):409:t * SQRT2 |==> t - SQRT2
294:AOR:*(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):409:t * SQRT2 |==> t / SQRT2
295:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):409:p0.lineTo(0.0F, t * SQRT2) |==> <NO-OP>
296:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):410:-l |==> +l
297:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross(float,float):410:-l + t |==> -l % t
